F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
55,853,129,185,32,240,0,0,62,0,9,32,0,1221,9,0,0,168,19,0,9,8,2,0,12,40,0,107,5,20,3194,18,0,3,7,0,0,0,0,0,0,0,0,40,0,13,17,9,1,0,2,0,0,0,0,1,0,0,0,101,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,47,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,433,22,160,375,0,0,0,206,3338,7,0,228,0,38,0,0,106,14,0,37,22,0,0,0,67,29,60,13,7,1087,21,0,6,4,0,4,2,0,0,182,50,0,0,0,2,0,2,2,2,3,10,29,0,0,1,1,0,0,9,0,0,1,0,0,0,1,0,0,0,0,48,7,0,0,411,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,557,129,1530,10,1,0,0,12,0,2,0,0,1552,0,0,0,2041,5,0,0,0,0,0,0,75,70,169,93,8,1,13,0,3,0,0,0,4,5,0,2,0,0,20,0,0,0,0,1,1,1,1,2,0,0,0,2,0,0,98,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,106,99,123,255,0,174,294,0,11,0,4,776,49,4,0,23,25,0,11,2,4,0,58,3298,95,70,4,7,30,2347,6,0,1,0,0,0,2,0,157,46,0,16,0,1,2,0,1,0,0,1,0,3,0,1,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,6,58,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,540,91,8723,402,0,0,0,27,0,8,0,0,331,8,8,0,13,24,11,59,0,11,0,0,0,25,69,18,4,132,0,16,18,0,0,18,1,0,0,0,67,0,8,4,1,2,11,7,1,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,6,0,0,0,45,0,0,0,4,100,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2469,1678,90,22,3073,0,0,59,3,0,8,104,0,3,0,0,124,2,0,58,0,0,0,0,33,0,144,25,8,161,7,12,4,4,1,0,408,0,0,111,46,0,1,0,1,4,12,0,0,2,0,11,0,0,1,0,0,0,90,1,0,1,0,0,0,0,0,5,0,0,63,1,0,0,20,8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1802,203,153,180,0,0,0,46,5,8,0,106,1645,1,0,0,0,26,0,20,1,27,0,0,97,14,18,15,8,30,0,1,2,10,0,4,1,0,0,23,60,0,82,0,18,0,0,6,0,2,0,16,4,0,43,0,0,0,3,0,0,1,0,0,0,0,0,6,0,0,0,6,0,0,0,7,651,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,92,118,99,1,81,0,249,56,1895,1,0,4,739,0,0,0,26,6,0,8,1,1,0,36,0,116,3,8,18,33,7,7,0,6,0,0,0,1,1,16,24,0,8,0,2,2,0,0,1,41,24,2834,0,0,33,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,55,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,344,1702,104,0,72,0,0,0,0,0,11,27,7520,71,0,213,49,3,0,0,0,19,0,4,216,0,71,1,1,21,5,0,7,6,0,3,0,0,0,19,34,9,25,4,14,3,0,3,91,1,51,933,0,5,12,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,301,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0
118,550,1594,166,30,0,0,36692,202,2,272,92,266,1249,1239,5758,0,25,8,0,444,0,15,0,0,12,0,26,1,3,227,0,0,5,4,0,48,0,0,11,4,96,0,38,5,2,19,11,0,1,0,3,6,37,0,43,13,2,0,5,2,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,183,0,0,0,1,0,0,23,20,0,2,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,853,2009,216,36,0,0,447,192,25,8,79,0,0,165,0,0,11,8,0,24,0,3,0,92,0,62,66,23,16,37,17,0,4,0,0,0,0,0,1,49,45,2,3,0,20,0,11,0,0,0,1,0,0,0,17,0,0,0,0,2,0,0,0,2,0,0,0,8,0,0,417,7,0,0,0,15,0,0,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,6,28,539,927,0,143,0,19,13,121,5,961,1,0,0,28,5,0,35,0,5,0,459,0,53,110,0,18,15,322,7,0,0,0,10,0,0,8,0,80,0,2,0,71,0,0,0,0,0,0,0,0,0,5,0,0,0,41,0,0,1,0,0,0,1,0,6,0,0,0,377,0,0,0,13,113,0,0,9,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1610,0,72,110,384,0,0,125,6,0,0,21,323,37,0,2438,13,25,0,0,0,6,0,40,3363,9949,37,11,3,37,93,33,4,108,0,4,3,2,0,25,0,8,92,0,17,10,0,0,0,1,0,43,0,0,435,0,0,17,72,0,0,1,0,0,0,0,0,8,0,0,0,38,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0
0,35,149,93,12,0,0,0,31,0,0,0,0,0,6,0,67,0,2,0,0,0,1,0,0,3934,96,171,171,6,16,18,0,4,0,0,0,3,0,12,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,725,107,77,463,4919,0,88,53,13,82,31,86,668,0,0,18,7,7,1,0,0,0,0,0,22,87,0,22,0,30,0,0,0,3,0,0,0,0,6,73,83,0,44,0,1,14,0,18,0,0,12,6,25,1,13,0,0,25,68,12,0,0,0,5,0,23,0,0,0,0,936,58,0,1,31,0,67,0,0,101,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,31607,11,230,552,2001,0,178,219,0,2,42,0,605,0,0,0,0,15,0,24,0,0,0,0,48,79,103,20,27,22,5,8,5,0,0,0,5,0,0,0,81,0,54,8,0,18,13,2,0,0,1,9,0,128,16,0,0,0,11,12,0,0,0,0,0,8,0,5,0,59,0,3,0,0,0,31,121,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,26797,22,140,473,0,0,80,248,0,270,73,0,1233,5,0,0,0,0,0,0,0,49,0,0,45,96,10,11,8,33,3,16,24,5,0,0,27,0,0,44,48,0,140,0,1,17,0,0,0,1,14,0,7,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,149,11,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,800,176,0,0,0,0,25,284,0,5,99,0,1357,0,0,0,0,5,7,20,0,0,0,0,26,11211,64,5,28,17,9,0,8,0,0,4,0,1,0,0,21,0,15,0,1,6,6,0,0,4,4,41,4,4,19,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,9,0,0,0,2,0,0,0,101,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,479,3,246,162,0,0,0,826,0,0,0,71,977,17,0,0,9,7,0,21,0,5,0,0,93,114,129,8,9,27,17,65,3,0,1,27,2,0,36,0,1,0,16,0,0,0,0,1,0,2,1,22,0,0,14,0,0,0,174,0,0,1,0,0,0,0,0,8,0,61,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,502,194,222,50,0,1,105,9,0,4,58,10,154273,110,0,0,0,13,0,80,0,3,0,0,0,44,120,3,25,28,854,0,3,5,0,0,0,1,0,4,29,0,38,0,1,0,0,0,0,0,1,13,22,0,0,0,0,0,80,0,0,25,0,0,0,0,0,5,0,0,0,40,0,0,68,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,806,95,134,552,3,0,0,836,11,0,78,44,232,0,0,0,300,17,9,0,5,0,0,0,57,89,91,2,6,15,0,0,7,8,0,0,0,0,29,202,72,0,0,1,1,0,0,0,0,0,1,41,0,0,26,0,0,0,12,0,0,22,0,2,0,0,0,2,0,0,0,169,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16303,23,247,589,0,0,77,56,4,7,3357,63,679,43,0,0,616,7,0,4,1,1,0,38,86,0,27,22,7,23,11,24,1,8,1,3,0,0,0,7,55,10,7,7,2,0,0,0,0,2,1,1,5,0,24,0,0,0,1,1,0,1,0,0,0,0,0,7,0,31,0,4,0,8,31,3,3,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,491,22,9729,0,54,0,0,126,3,8,0,0,0,0,0,0,57,3,0,33,2,36,0,0,46,0,0,11,5,1009,16,0,0,0,0,0,2,0,0,12,0,0,13,1,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0,0,0,48,0,0,0,0,1,4,0,0,0,169,0,0,8,890,92,0,0,1,0,2,0,0,0,1,0,7,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,10727,8,187,345,0,0,0,236,0,0,115,39,284,3,0,0,60,16,0,0,0,1,0,73,87,81,0,23,7,25,2,0,6,1,0,0,1,2,40,9,71,0,4,0,1,0,0,0,0,1,7,6,0,15,41,0,0,0,3,4,0,1,0,0,0,1,0,3,0,0,0,0,1,0,39,0,53,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,427,3,172,588,0,0,0,52,0,1,0,531,0,9,0,0,69,0,0,0,0,0,0,0,0,79,158,5,8,37,35,89,0,7,0,1,0,0,7,8,5,0,74,0,21,11,12,1,3,0,0,17,1,0,18,10,0,0,2,0,0,1,0,0,0,0,0,5,0,43,0,4,7,0,50,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,134,23,184,23,18,0,116,770,10,6,10,0,764,149,2,0,0,6,0,0,5,0,0,36,0,65,0,3,7,11,0,0,6,4,0,0,1,0,0,11,91,0,4,0,1,0,1,3,0,2,1,18,1,16,18,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,9,0,0,3,14,0,0,0,1,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
316,365,0,2080,1,0,0,110,123,0,1,0,0,0,6,0,31,161,8,9,0,1,0,0,14,0,0,145,13,6,23,13,129,1,48,0,0,2,0,18,0,72,0,4,0,0,8,3,0,0,0,0,1914,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,7,662,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,73,368,0,0,299,237,9,2,37,0,1457,55,0,0,0,4,0,22,0,3,0,0,0,0,120,10,0,34,0,26,16,0,0,0,0,0,0,0,97,0,23,0,0,14,0,7,0,0,0,0,0,0,36,0,0,0,17,0,0,1,0,0,0,0,0,3,0,0,22,1,0,0,0,12,16,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,166,188,265,378,0,0,0,17,0,2,0,20,335,7,64,38,48,4,0,5,9,0,0,0,34,103,92,9,11,25,0,9,7,0,0,0,0,0,0,722,73,0,15,0,1,44,0,0,0,3,14,7,0,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1176,127,1078,13,3083,0,0,0,7,11,49,60,0,2,0,170,15,26,0,309,0,8,2,0,1065,6982,16,23,11,36,11,0,3,0,0,0,347,0,0,37,60,0,0,0,2,0,6,0,0,0,7,491,0,0,19,0,0,4,5,2,0,0,0,0,0,0,0,6,0,35,0,0,0,0,0,7,109,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,561,171,204,650,0,0,0,302,0,8,0,0,208,0,4,85,0,15,0,0,15,0,0,0,0,88,89,5,26,2,14,9,6,240,0,0,0,0,0,20,0,0,12,0,1,0,0,3,0,0,1,24,3,0,26,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,17,0,0,142,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,85,867,36,40,0,224,213,0,0,15308,0,617,0,0,1081,0,23,0,0,0,8,0,0,30,81,16,199,15,19,29,30,5,7,0,0,0,381,0,0,67,0,6,0,0,3,6,0,0,1,5,4,7,1,6,0,0,0,0,10,0,0,0,1,0,1,0,1,0,27,0,0,0,0,0,8,14,0,0,1,0,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,354,157,1447,178,15,1,0,232,0,11,0,80,0,8,0,0,15,3,0,0,7,19,0,0,47,0,98,6,7,43,19,0,0,13,0,12,0,0,0,7,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150,6,0,0,0,0,0,0,0,2,0,60,0,0,0,0,54,9,14,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,474,361,16,26,41,0,1168,230,0,4,1199,2901,0,2,0,1684,0,3,0,12,0,0,0,0,5,101,94,14,13,36,327,7,22,0,0,0,3,0,0,0,35,1,1,1,1,5,7,1,0,0,21,577,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,155,630,0,0,24,11,1,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,6,231,1731,111,0,14,29,0,6,7717,48,2924,23,0,0,58,7,0,18,5,0,0,0,0,42,142,7,16,19,14,0,7,8,0,0,606,1,0,0,48,0,17,0,2,0,0,0,0,2,0,491,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,5,0,0,1,0,0,17,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,529,1143,185,348,224,0,0,252,0,8,60,0,513,4,7,0,18,7,0,5,1,8,0,0,0,71,0,3,2,20,8,2,1,0,2,8,0,0,1,424,5886,0,43,0,10,16,43,3,0,0,0,0,4,0,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,22,9,0,0,0,12,454,0,0,1,0,0,18,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,32149,58,0,594,132,0,0,930,0,7,0,158,17237,66,0,53,0,14,0,17,10,2,0,0,29,0,136,8,6,13,5,252,1,13,0,0,0,0,0,0,4,0,52,0,1,8,13,0,0,0,0,0,5,17,0,0,0,0,3,0,0,0,0,0,0,0,7,1,0,0,0,6,0,0,0,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,36,4,1,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,268,53,257,2,0,0,328,253,0,6,8,11,761,149,0,0,0,7,0,14,0,29,0,0,33,0,111,5,5,81,5,1829,0,12,0,0,3,1,27,5,72,0,24,0,0,0,14,0,0,0,1,18,6,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,280,4,0,0,9,304,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,262,127,168,172,0,0,0,177,0,284,0,0,6819,0,0,59,9,12,0,10,0,9,0,13,413,124,79,14,7,23,12,0,2,3,0,0,1,2,0,0,32,0,1,0,0,5,0,2,0,0,1,0,0,0,35,0,0,1,7,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,378,159,134,3,99,0,0,55,0,12,24,0,0,59,0,12240,0,26,10,49,0,10,0,0,16,0,97,19,25,20,22,0,4,0,1,0,0,1,0,17,19,0,6,0,2,0,0,0,0,5,1,23,3,0,41,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2719,0,670,33,0,0,0,42,0,7,46,0,747,20,0,0,161,8,8,0,0,0,0,0,6,34,79,21,21,29,26,5,4,5,0,0,0,0,13,0,24,0,49,0,1,1,2,4,0,0,4,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,52,0,0,0,0,43,11,106,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,579,208,51,0,262,0,0,166,0,1,66,84,473,36,0,127,0,23,0,18,0,5,0,0,27,0,67,4,8,34,6,9,5,0,5,0,5,0,0,0,33,0,54,0,2,0,0,0,0,0,13,21,0,0,27,0,0,0,14,0,0,1,0,0,0,0,1,4,1,10,12,5,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,351,171,866,517,0,0,84,172,19,5,84,53,308,10,203,0,178,7,0,71,3,0,0,30,0,0,12267,105,27,31,1,8,4,5,0,0,489,0,0,0,67,0,25,0,1,0,8,0,0,0,1,4,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,1,1,0,0,9,115,0,0,1,0,0,0,68,7,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,0,144,42,1176,0,0,71,0,3,0,0,954,4,0,0,0,0,0,14,0,37,0,0,71,109,166,19,26,25,1,6,8,0,1,0,2,0,0,24,0,0,74,0,0,0,31,0,0,4,1,9,0,0,15,0,0,0,2,0,0,1,0,0,0,1,0,4,0,0,0,2,0,0,48,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2303,14,265,23,0,0,0,677,0,92,0,54,0,8,0,0,26,0,0,12,4,0,0,0,51,52,110,26,7,27,50,0,5,8,0,4,0,0,0,15,6,0,18,0,0,0,7,0,0,32,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2214,148,24,262,0,0,0,149,0,362,124,64,888,0,0,0,0,6,0,12,0,14,0,0,0,0,0,6,2,32,19,0,2,0,0,0,0,0,0,0,51,0,6,0,1,1,0,0,0,0,1,1094,2,0,30,0,0,0,0,2,0,66,0,0,0,1,0,3,8,0,0,5,0,0,0,12,27,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
170,966,125,230,0,13,0,600,47,0,12,19,1535,0,3,2462,0,0,14,0,6,3,6,0,85,36,7,33,0,21,817,5,0,4,8,0,2,3,0,0,9,1026,0,125,5,0,0,0,54,0,25,11,312,2,0,0,9,0,0,87,0,0,1,0,0,0,0,0,5,0,0,118,0,0,0,35,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,403,1,73,21,9,0,721,45,0,402,40,96,742,2,0,0,0,23,0,0,0,37,0,0,42,96,12,4,15,21,13,0,6,0,0,0,0,0,34,7,64,0,49,0,0,0,11,0,0,3,10,31,2,0,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,67,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,899,94,245,11,2041,0,76,39,0,216,0,0,0,0,0,0,0,2,13,0,4,0,0,0,49,48,140,9,6,24,15,34,3,9,0,0,5,0,4,9,29,0,59,3,5,0,2,0,0,2,7,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,74,9,8,0,0,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,414,0,175,0,1691,0,0,275,285,3,59,1,0,0,0,9,5,4,0,18,5,9,0,53,0,13,36,19,0,11,6,74,3,0,0,0,5,0,0,0,35,0,259,0,1,19,0,0,0,1,1,0,5,0,954,0,0,0,15,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1432,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,461,88,161,13,0,0,94,57,0,7,11,66,1243,3,0,0,25,5,0,7,1,19,0,0,14,0,12,19,20,13,19,0,1,8,0,0,0,0,30,0,77,0,19,0,1,0,0,0,0,0,1,18,46,1,12,3,0,0,16,0,0,1,0,0,0,1,0,0,0,51,65,5,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,441,17,1033,554,0,1,309,10,477,10,0,41,1094,29,0,17,477,20,0,10,12,1,0,42,0,79,45,2,5,20,56,0,0,9,0,0,0,2,43,0,0,0,139,0,0,7,7,0,0,0,1,0,14,0,25,0,0,0,143,0,0,1,0,0,0,1,0,3,0,26,0,0,0,0,0,191,47,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
